0, 32
1, 20
2, 11
3, 20
4, 8
5, 16
6, 11
7, 6
8, 10
9, 8
10, 8
11, 8
12, 5
13, 4
14, 7
15, 7
16, 4
17, 6
18, 2
19, 8
20, 6
21, 6
22, 2
23, 1
24, 2
25, 2
26, 1
27, 1
28, 1
29, 2
30, 2
31, 3
32, 3
33, 2
34, 2
35, 1
36, 1
38, 2
39, 1
40, 1
41, 3
42, 1
47, 2
48, 4
49, 1
52, 2
53, 1
54, 3
55, 1
56, 1
59, 1
60, 3
62, 1
63, 2
66, 2
68, 1
69, 1
70, 1
72, 2
75, 1
76, 1
77, 1
79, 1
82, 1
86, 2
87, 1
89, 1
94, 1
95, 2
97, 1
101, 1
106, 1
117, 1
122, 1
125, 1
126, 1
127, 1
137, 1
141, 1
142, 1
148, 1
165, 1
166, 1
169, 1
171, 1
212, 1
216, 1
226, 1
296, 1
297, 1
454, 1
550, 1
718, 1
776, 1
avg, 27.5208
