1, 16
2, 96
3, 53
4, 23
5, 19
6, 19
7, 16
8, 9
9, 11
10, 5
11, 5
12, 4
14, 3
15, 1
17, 2
18, 1
19, 2
20, 1
21, 1
24, 1
25, 1
26, 1
31, 1
