1, 4
2, 17
3, 3
4, 3
5, 3
6, 1
7, 3
8, 1
10, 4
11, 7
13, 1
14, 5
15, 2
16, 3
18, 1
19, 1
20, 3
21, 3
22, 1
23, 2
24, 1
25, 2
26, 3
28, 1
29, 2
30, 2
31, 3
32, 1
33, 2
34, 1
36, 2
37, 2
38, 2
39, 1
40, 1
41, 5
42, 3
43, 2
44, 1
45, 3
46, 3
47, 1
48, 2
49, 1
50, 1
51, 3
52, 1
53, 4
54, 3
55, 1
56, 1
58, 1
59, 2
60, 1
61, 4
63, 1
64, 1
65, 1
66, 4
67, 1
69, 1
70, 2
75, 1
76, 2
79, 2
80, 1
81, 1
82, 1
84, 2
86, 2
88, 1
90, 1
92, 2
95, 1
97, 1
98, 1
100, 1
101, 2
102, 1
107, 1
109, 1
110, 1
111, 1
115, 1
118, 2
123, 1
126, 1
127, 2
128, 1
131, 2
137, 1
138, 1
141, 1
142, 1
144, 1
145, 1
150, 1
155, 1
157, 1
160, 1
164, 4
167, 1
173, 1
178, 1
181, 1
187, 1
198, 1
224, 1
232, 1
234, 1
235, 1
243, 1
257, 1
263, 1
270, 1
281, 1
294, 1
303, 1
311, 1
319, 1
328, 1
365, 1
366, 1
375, 1
415, 1
416, 1
457, 1
462, 1
482, 1
565, 1
594, 1
600, 1
683, 1
694, 1
768, 1
874, 1
2136, 1
2998, 1
3882, 1
avg, 120.895
